"COUNTRY","YEAR","URBAN","PERWT","AGE","SEX","EDATTAIN","EDATTAIND","EMPSTAT","EMPSTATD","WGCARE","WGCOGN","WGCOMM","WGHEAR","WGMOBIL","WGVISION"
360,2010,2,10,7,2,1,120,0,0,1,1,NA,1,1,1
360,2010,1,10,23,1,2,221,1,110,1,1,NA,1,1,1
360,2010,2,10,2,2,0,0,0,0,1,1,NA,1,1,1
360,2010,2,10,26,1,2,212,1,110,1,1,NA,1,1,1
360,2010,2,10,45,2,2,212,1,120,1,1,NA,1,1,1
360,2010,1,10,11,2,1,120,3,300,1,1,NA,1,1,1
360,2010,2,10,56,2,2,212,3,300,1,1,NA,1,1,1
360,2010,2,10,16,2,2,221,3,300,1,1,NA,1,1,1
360,2010,1,10,22,2,2,212,2,240,1,1,NA,1,1,1
360,2010,2,10,60,2,2,212,3,300,1,1,NA,1,1,1
360,2010,1,10,12,2,2,212,2,240,1,1,NA,1,1,1
360,2010,2,10,18,1,2,221,1,110,1,1,NA,1,1,1
360,2010,2,10,36,1,2,212,1,110,1,1,NA,1,1,1
360,2010,2,10,33,1,3,311,1,110,1,1,NA,1,1,1
360,2010,2,10,12,2,1,120,3,300,1,1,NA,1,1,1
360,2010,1,10,10,2,1,120,3,300,1,1,NA,1,1,1
360,2010,1,10,1,2,0,0,0,0,1,1,NA,1,1,1
360,2010,1,10,32,2,3,311,1,110,1,1,NA,1,1,1
360,2010,1,10,55,1,3,311,1,110,1,1,NA,1,1,1
360,2010,2,10,19,1,1,110,3,300,1,4,NA,4,1,1
360,2010,2,10,31,1,2,212,1,110,1,1,NA,1,1,1
360,2010,1,10,21,1,2,212,1,110,1,1,NA,1,1,1
360,2010,1,10,17,2,2,221,3,300,1,1,NA,1,1,1
360,2010,1,10,74,2,1,110,3,300,1,1,NA,2,1,1
480,2011,1,10,33,2,2,221,3,390,1,1,1,1,1,1
480,2011,2,10,13,2,2,212,3,330,1,1,1,1,1,1
480,2011,2,10,31,2,2,212,1,110,1,1,1,1,1,1
480,2011,2,10,48,1,3,322,1,110,1,1,1,1,1,1
480,2011,1,10,65,1,2,212,1,110,1,1,1,1,1,1
480,2011,2,10,24,2,3,312,1,110,1,1,1,1,1,1
480,2011,1,10,6,2,1,120,0,0,1,1,1,1,1,1
480,2011,2,10,20,2,2,221,1,110,1,1,1,1,1,1
480,2011,2,10,44,1,9,999,9,999,8,8,8,8,8,8
480,2011,1,10,8,1,1,120,0,0,1,1,1,1,1,1
480,2011,2,10,41,1,2,212,1,110,1,1,1,1,1,1
480,2011,1,10,31,2,2,212,3,310,1,1,1,1,1,1
480,2011,2,10,13,2,2,212,3,330,1,1,1,1,1,1
480,2011,1,10,1,1,0,0,0,0,1,1,1,1,1,1
480,2011,2,10,39,2,2,212,3,310,1,1,1,1,1,1
480,2011,1,10,23,2,1,120,3,310,1,1,1,1,1,1
480,2011,1,10,51,2,1,120,1,110,1,1,1,1,1,1
480,2011,1,10,60,2,1,120,3,310,1,1,1,1,1,1
480,2011,2,10,28,2,2,221,1,110,1,1,1,1,1,1
480,2011,1,10,55,2,2,212,3,320,1,1,1,1,1,1
480,2011,1,10,16,2,2,221,3,330,1,1,1,1,1,1
480,2011,2,10,17,1,2,222,2,220,1,1,1,1,1,1
480,2011,2,10,8,1,1,120,0,0,1,1,1,1,1,1
480,2011,1,10,2,2,1,110,0,0,1,1,1,1,1,1
480,2011,1,10,28,1,2,212,1,110,1,1,1,1,1,1
480,2011,2,10,58,1,2,221,9,999,1,1,1,1,1,1
480,2011,1,10,24,1,3,312,3,330,1,1,1,1,1,1
480,2011,2,10,58,1,2,221,1,110,1,1,1,1,1,1
480,2011,2,10,53,1,1,120,3,320,1,1,1,1,1,1
480,2011,1,10,32,1,2,212,3,320,2,1,1,1,1,1
480,2011,1,10,57,2,2,221,3,330,1,1,1,1,1,1
480,2011,1,10,10,2,1,120,0,0,1,1,1,1,1,1
480,2011,1,10,37,2,2,212,1,110,1,1,1,1,1,1
480,2011,1,10,12,2,1,120,3,330,1,1,1,1,1,1
480,2011,1,10,46,1,2,221,1,110,1,1,1,1,1,1
480,2011,1,10,34,1,2,221,1,110,1,1,1,1,1,1
480,2011,2,10,5,1,1,110,0,0,1,1,1,1,1,1
480,2011,1,10,36,2,2,221,3,310,1,1,1,1,1,1
480,2011,1,10,6,1,1,120,0,0,1,1,1,1,1,1
480,2011,1,10,14,1,2,212,3,330,1,1,1,1,1,1
480,2011,2,10,19,1,2,212,1,110,1,1,1,1,1,1
480,2011,1,10,73,2,1,110,3,344,1,1,1,1,1,1
480,2011,2,10,37,1,4,400,1,110,1,1,1,1,1,1
480,2011,2,10,12,2,2,212,3,330,1,1,1,1,1,1
480,2011,2,10,59,1,2,212,1,110,1,1,1,1,1,1
480,2011,1,10,2,2,1,110,0,0,1,1,1,1,1,1
480,2011,2,10,77,1,3,322,3,344,1,1,1,1,1,1
480,2011,2,10,18,1,3,322,2,210,1,1,1,1,1,1
480,2011,1,10,61,1,3,322,1,110,1,1,1,1,1,1
480,2011,1,10,2,2,1,110,0,0,1,1,1,1,1,1
480,2011,1,10,11,2,1,120,0,0,1,1,1,1,1,1
480,2011,1,10,45,1,2,212,1,110,1,1,1,1,1,1
480,2011,1,10,19,2,2,221,2,240,1,1,1,1,1,1
480,2011,2,10,72,2,2,212,3,310,1,1,1,2,1,1
480,2011,1,10,19,1,3,312,9,999,1,1,1,1,1,1
480,2011,1,10,58,1,2,212,1,110,1,1,1,1,1,1
480,2011,1,10,0,2,0,0,0,0,1,1,1,1,1,1
480,2011,2,10,21,1,2,221,2,220,1,1,1,1,1,1
480,2011,2,10,62,2,9,999,3,310,1,1,1,1,1,1
480,2011,2,10,2,1,1,110,0,0,1,1,1,1,1,1
480,2011,1,10,16,2,2,221,3,330,1,1,1,1,1,1
480,2011,1,10,68,2,1,110,3,310,1,1,1,1,1,1
480,2011,2,10,6,1,1,120,0,0,1,1,1,1,1,1
480,2011,2,10,71,2,1,120,3,310,1,1,1,1,1,1
480,2011,2,10,53,1,2,212,1,110,1,1,1,1,1,1
480,2011,1,10,47,2,2,212,1,110,1,1,1,1,1,1
480,2011,2,10,57,2,3,322,3,344,1,1,1,1,1,1
480,2011,1,10,12,2,2,212,3,330,1,1,1,1,1,1
480,2011,1,10,35,1,2,221,1,110,1,1,1,1,1,1
480,2011,2,10,35,1,3,321,1,110,1,1,1,1,1,1
480,2011,1,10,12,1,2,212,3,330,1,1,1,1,1,1
480,2011,1,10,43,2,2,212,3,310,1,1,1,1,1,1
480,2011,1,10,18,1,2,221,3,330,1,1,1,1,1,1
480,2011,1,10,59,2,1,110,1,110,1,1,1,1,1,1
480,2011,1,10,39,2,2,221,3,310,1,1,1,1,1,1
480,2011,1,10,30,1,2,212,1,110,1,1,1,1,1,1
480,2011,1,10,23,1,9,999,9,999,1,1,1,1,1,1
480,2011,1,10,10,2,1,120,0,0,1,1,1,1,1,1
480,2011,1,10,55,2,2,221,1,110,1,1,1,1,1,1
480,2011,2,10,43,2,4,400,3,310,1,1,1,1,1,1
480,2011,1,10,72,1,1,120,1,110,1,1,1,1,1,1
480,2011,1,10,26,1,2,212,1,110,1,1,1,1,1,1
480,2011,2,10,65,2,2,221,3,310,1,1,1,1,1,1
480,2011,1,10,48,1,1,120,1,110,1,1,1,1,1,1
480,2011,2,10,27,2,1,120,1,110,1,1,1,1,1,1
480,2011,1,10,10,1,1,120,0,0,1,1,1,1,1,1
480,2011,1,10,11,2,1,120,0,0,1,1,1,1,1,1
480,2011,1,10,12,2,2,212,3,330,1,1,1,1,1,1
480,2011,2,10,9,2,1,120,0,0,1,1,1,1,1,1
480,2011,1,10,48,1,3,321,1,110,2,1,1,1,1,1
480,2011,1,10,44,1,2,221,1,110,1,1,1,1,1,1
480,2011,1,10,18,2,3,311,3,330,1,1,1,1,1,1
480,2011,2,10,61,1,3,312,3,344,1,1,1,1,1,1
480,2011,2,10,36,1,3,321,1,110,1,1,1,1,1,1
480,2011,2,10,54,1,1,120,1,110,1,1,1,1,1,1
480,2011,1,10,29,1,2,221,1,110,1,1,1,1,1,1
480,2011,2,10,69,2,3,322,3,344,1,1,1,1,1,1
480,2011,2,10,44,1,3,312,1,110,1,1,1,1,1,1
480,2011,1,10,32,1,2,221,1,110,1,1,1,1,1,1
480,2011,2,10,51,1,4,400,1,110,1,1,1,1,1,1
504,2014,2,10,42,2,4,400,3,310,1,1,1,1,1,1
504,2014,2,10,21,1,2,212,1,100,1,1,1,1,1,1
504,2014,2,10,47,2,1,110,3,310,1,1,1,1,1,1
504,2014,2,10,42,1,2,212,1,100,1,1,1,1,1,1
504,2014,2,10,52,1,2,221,3,390,1,1,1,1,1,1
504,2014,2,10,12,2,2,212,3,330,1,1,1,1,1,1
504,2014,1,10,62,2,1,110,3,390,1,1,1,1,1,1
504,2014,2,10,999,2,4,400,3,390,1,1,1,1,1,1
504,2014,2,10,37,2,1,110,3,310,1,1,1,1,1,1
504,2014,2,10,23,1,3,311,2,220,1,1,1,1,1,1
504,2014,2,10,18,2,2,221,3,330,1,1,1,1,1,1
504,2014,2,10,57,2,1,110,3,310,1,1,1,1,1,1
504,2014,2,10,47,2,1,120,3,310,1,1,1,1,1,1
504,2014,2,10,19,1,2,212,3,330,1,1,1,1,1,1
504,2014,2,10,62,1,4,400,3,390,1,1,1,1,1,1
504,2014,2,10,47,2,2,221,3,310,1,1,1,1,1,1
504,2014,2,10,32,2,3,311,1,100,1,1,1,1,1,1
504,2014,2,10,18,1,1,110,3,390,1,1,1,1,1,1
504,2014,2,10,27,1,2,221,1,100,1,1,1,1,1,1
504,2014,1,10,15,2,1,120,3,390,1,1,1,1,1,1
504,2014,1,10,47,2,1,110,3,390,1,1,1,1,1,1
504,2014,1,10,5,2,1,120,3,330,1,1,1,1,1,1
504,2014,2,10,37,1,3,311,1,100,1,1,1,1,1,1
504,2014,1,10,57,1,1,120,1,100,1,1,1,1,1,1
504,2014,2,10,47,1,1,110,1,100,1,1,1,1,1,1
504,2014,9,10,4,1,1,110,3,390,1,1,1,1,1,1
504,2014,2,10,6,1,1,110,3,390,1,1,1,1,1,1
504,2014,1,10,42,2,1,110,3,310,1,1,1,1,1,1
504,2014,1,10,27,1,1,110,1,100,1,1,1,1,1,1
504,2014,2,10,27,2,1,110,3,310,1,1,1,1,1,1
504,2014,1,10,2,1,1,110,3,390,1,1,1,1,1,1
504,2014,1,10,12,2,1,120,3,330,1,1,1,1,1,1
504,2014,2,10,21,1,3,311,3,330,1,1,1,1,1,1
504,2014,2,10,75,1,1,110,3,390,1,1,1,1,2,2
504,2014,2,10,52,1,1,110,1,100,1,1,1,1,1,1
504,2014,2,10,37,1,4,400,1,100,1,1,1,1,1,1
504,2014,2,10,52,2,1,120,3,310,1,1,1,1,1,1
504,2014,2,10,27,2,1,120,3,390,1,1,1,1,1,1
504,2014,1,10,47,1,1,110,1,100,1,1,1,1,1,1
504,2014,2,10,19,1,1,120,1,100,1,1,1,1,1,1
504,2014,1,10,1,2,1,110,3,390,1,1,1,1,1,1
504,2014,2,10,19,2,3,312,3,330,1,1,1,1,1,1
504,2014,1,10,4,1,1,110,3,390,1,1,1,1,1,1
504,2014,1,10,37,1,1,110,1,100,1,1,1,1,1,1
504,2014,1,10,52,2,1,110,3,310,1,1,1,1,1,1
504,2014,2,10,7,1,1,120,3,330,1,1,1,1,1,1
504,2014,1,10,6,2,1,110,3,330,1,1,1,1,1,1
504,2014,1,10,17,1,2,221,3,330,1,1,1,1,1,1
504,2014,1,10,9,2,1,120,3,390,1,1,1,1,1,1
504,2014,1,10,12,2,2,212,3,330,1,1,1,1,1,1
504,2014,1,10,2,1,1,110,3,390,1,1,1,1,1,1
504,2014,1,10,0,1,1,110,3,390,1,1,1,1,1,1
504,2014,1,10,18,1,2,212,2,220,1,1,1,1,1,1
504,2014,9,10,14,1,2,212,3,330,1,1,1,1,1,1
504,2014,1,10,32,2,1,110,3,310,1,1,1,1,1,1
504,2014,1,10,14,1,2,212,3,330,1,1,1,1,1,1
504,2014,2,10,47,2,2,221,3,310,1,1,1,1,1,1
504,2014,1,10,42,1,1,110,1,100,1,1,1,1,1,1
504,2014,2,10,62,1,2,221,1,100,1,1,1,1,1,1
504,2014,2,10,14,1,2,212,3,330,1,1,1,1,1,1
504,2014,1,10,2,1,1,110,3,390,1,1,1,1,1,1
504,2014,1,10,14,1,2,212,3,330,1,1,1,1,1,1
504,2014,2,10,52,1,1,120,1,100,1,1,1,1,1,1
504,2014,1,10,9,2,1,120,3,330,1,1,1,1,1,1
504,2014,2,10,19,1,3,312,3,330,1,1,1,1,1,1
504,2014,2,10,24,1,1,120,1,100,1,1,1,1,1,1
504,2014,1,10,42,1,1,110,1,100,1,1,1,1,1,1
504,2014,2,10,2,1,1,110,3,390,4,1,1,1,1,1
504,2014,1,10,37,1,2,212,1,100,1,1,1,1,1,1
504,2014,2,10,6,2,1,110,3,330,1,1,1,1,1,1
504,2014,1,10,32,1,1,110,1,100,1,1,1,1,1,1
504,2014,1,10,75,1,1,110,3,390,1,1,1,2,1,2
504,2014,2,10,9,2,1,120,3,330,1,1,1,1,1,1
504,2014,2,10,47,2,3,311,3,310,1,1,1,1,1,1
504,2014,2,10,15,2,2,221,3,330,1,1,1,1,1,1
504,2014,2,10,37,1,2,221,1,100,1,1,1,1,1,1
504,2014,1,10,57,2,1,110,3,310,1,1,1,1,1,1
504,2014,2,10,75,1,1,110,3,390,1,1,1,1,2,2
504,2014,2,10,4,1,1,110,3,390,1,1,1,1,1,1
504,2014,2,10,37,2,2,221,1,100,1,1,1,1,1,1
504,2014,1,10,42,2,1,110,3,310,1,1,1,1,1,1
504,2014,2,10,24,1,3,311,1,100,1,1,1,1,1,1
504,2014,1,10,13,2,1,110,3,390,1,1,1,1,1,1
504,2014,2,10,13,1,2,212,3,330,1,1,1,1,1,1
504,2014,1,10,62,1,1,110,3,390,1,1,1,1,1,1
504,2014,1,10,37,2,1,110,3,310,1,1,1,1,1,1
504,2014,1,10,21,2,1,120,3,310,1,1,1,1,1,1
504,2014,2,10,22,2,3,311,1,100,1,1,1,1,1,1
504,2014,2,10,23,1,2,212,1,100,1,1,1,1,1,1
504,2014,2,10,32,2,2,212,3,310,1,1,1,1,1,1
504,2014,1,10,62,2,1,110,3,310,1,1,1,1,1,1
504,2014,2,10,27,2,1,120,3,310,1,1,1,1,1,1
504,2014,2,10,47,2,2,221,3,310,1,1,1,1,1,1
504,2014,1,10,47,1,2,221,1,100,1,1,1,1,1,1
504,2014,1,10,32,2,1,110,3,310,1,1,1,1,1,1
504,2014,2,10,47,2,1,120,3,310,1,1,1,1,1,1
504,2014,1,10,37,2,1,120,3,310,1,1,1,1,1,1
504,2014,1,10,42,1,1,110,1,100,1,1,1,1,1,1
504,2014,2,10,32,2,1,110,1,100,1,1,1,1,1,1
504,2014,2,10,13,2,1,120,3,330,1,1,1,1,1,1
686,2013,2,10.03,17,2,2,212,3,330,1,1,1,1,1,1
686,2013,2,10.65,45,2,1,120,1,100,1,1,1,1,1,1
686,2013,2,10.61,0,1,0,0,0,0,9,9,9,9,9,9
686,2013,2,10.61,3,1,1,110,0,0,1,1,1,1,1,1
686,2013,2,10.65,28,2,1,110,3,310,1,1,1,1,1,1
686,2013,2,10.65,64,2,1,110,3,310,1,1,1,1,1,1
686,2013,2,10.03,20,1,1,110,3,390,1,1,1,1,1,1
686,2013,1,10.53,13,1,1,110,3,390,1,1,1,1,1,1
686,2013,1,10.53,16,1,2,212,3,330,1,1,1,1,1,1
686,2013,1,10.53,4,2,1,110,0,0,1,1,1,1,1,1
686,2013,1,10.53,51,1,1,110,2,220,1,1,1,1,1,1
686,2013,2,10.65,46,2,3,312,1,100,1,1,1,1,1,2
686,2013,2,10.65,14,1,2,212,3,330,1,1,1,1,1,1
686,2013,2,10.65,2,1,0,0,0,0,1,1,1,1,1,1
686,2013,2,10.65,3,1,1,110,0,0,1,1,1,1,1,1
686,2013,1,10.53,32,1,1,110,2,220,1,1,1,1,1,1
686,2013,1,10.53,60,1,1,110,2,220,1,1,1,1,1,1
686,2013,1,10.53,3,2,1,110,0,0,1,1,2,1,1,1
686,2013,2,10.61,10,2,1,120,3,330,1,1,1,1,1,1
686,2013,2,10.65,2,1,0,0,0,0,1,1,1,1,1,1
686,2013,1,10.53,12,2,1,120,3,330,1,1,1,1,1,1
686,2013,2,10.65,2,2,0,0,0,0,4,2,2,1,2,1
686,2013,2,10.65,7,1,1,120,3,330,1,1,1,1,1,1
686,2013,2,10.65,19,2,1,120,3,310,1,1,1,1,1,1
686,2013,1,10.53,2,2,0,0,0,0,1,1,1,1,1,1
686,2013,1,10.61,34,2,1,110,3,310,1,1,1,1,1,1
686,2013,1,10.53,11,2,1,110,1,100,1,1,1,1,1,1
686,2013,2,10.65,24,1,1,110,1,100,1,1,1,1,2,2
686,2013,2,10.03,13,2,2,212,3,330,1,1,1,1,1,1
686,2013,2,10.61,25,2,1,120,3,310,1,1,1,1,1,1
686,2013,2,10,47,1,1,110,0,0,9,9,9,9,9,9
686,2013,2,10.65,45,1,3,311,1,100,1,1,1,1,1,1
686,2013,2,10.65,4,1,1,110,0,0,1,1,1,1,1,1
686,2013,1,10.53,17,1,2,212,3,330,1,1,1,1,1,1
686,2013,2,10.61,1,2,0,0,0,0,1,1,1,1,1,1
686,2013,1,10.53,2,2,0,0,0,0,1,1,1,1,1,1
686,2013,1,10.53,12,1,1,120,3,330,1,1,1,1,1,1
686,2013,2,10.65,20,1,1,110,1,100,1,1,1,1,1,1
686,2013,2,10.65,11,2,1,120,3,330,1,1,1,1,1,1
686,2013,2,10.65,37,2,1,110,1,100,1,1,1,2,1,1
686,2013,1,10.53,1,1,0,0,0,0,1,1,1,1,1,1
686,2013,1,10.53,15,1,2,212,3,330,1,1,1,1,1,1
686,2013,1,10.53,21,2,1,110,3,310,1,1,1,1,1,1
686,2013,1,10.53,48,2,1,110,1,100,1,1,1,1,1,1
686,2013,1,10.53,74,2,1,110,3,344,1,1,1,1,2,1
686,2013,2,10.61,25,2,2,212,1,100,2,2,1,3,3,4
686,2013,1,10.53,14,2,1,110,3,330,1,1,1,1,1,1
686,2013,1,10.61,56,1,1,110,1,100,1,1,1,1,1,1
686,2013,2,10.65,26,1,2,212,2,210,1,1,1,1,1,1
686,2013,2,10.65,29,1,2,221,1,100,1,1,1,1,1,1
686,2013,1,10.53,8,2,1,110,3,330,1,1,1,1,1,1
686,2013,2,10.03,0,1,0,0,0,0,9,9,9,9,9,9
686,2013,1,10.61,17,2,0,0,0,0,9,9,9,9,9,9
686,2013,1,10,8,1,1,110,0,0,9,9,9,9,9,9
686,2013,2,10.61,19,1,2,212,3,330,1,1,1,1,1,1
686,2013,2,10.61,38,2,1,110,3,310,1,1,1,1,1,1
686,2013,1,10.61,19,1,1,120,1,100,1,1,1,1,1,1
686,2013,1,10.53,5,1,1,110,0,0,1,1,1,1,1,1
686,2013,2,10.65,26,1,1,110,1,100,1,1,1,1,1,1
686,2013,2,10.65,25,2,2,221,1,100,1,1,1,1,1,1
686,2013,1,10.61,20,2,1,110,3,390,1,1,1,1,1,1
686,2013,1,10.53,31,2,1,120,2,220,1,1,1,1,1,2
686,2013,2,10.61,31,2,2,212,3,310,1,1,1,1,1,1
686,2013,1,10.53,7,2,1,110,3,390,1,1,1,1,1,1
